title,company,location,posted_time,description,link
Solutions Engineer,Solomon Page,"New York, NY",9 hours ago,"Our client, a fast-growing and well-funded start-up in NYC, is looking for a Solutions Engineer to join their Customer Success",https://www.dice.com/jobs/detail/Solutions-Engineer-Solomon-Page-New-York-NY-10016/solopft/127981
Data Management analyst,Collabera,"New York, NY",9 hours ago,"New York, New York Skills : SAS,Strong Macro ,SQL,Teradata,R/Python Description : Job Title - Data Management Analyst Minimum...",https://www.dice.com/jobs/detail/Data-Management-analyst-Collabera-New-York-NY-11101/gciow/225148
Yield & Optimization Analyst,"Mitchell Martin, Inc.","New York, NY",9 hours ago,"Our client, a multinational mass media corporation, is seeking a Yield & Optimization Analyst. Location: New York NY Position...",https://www.dice.com/jobs/detail/Yield-%26-Optimization-Analyst-Mitchell-Martin%2C-Inc.-New-York-NY-10036/mitchmar1/124607
Security Engineer,"Mitchell Martin, Inc.","New York, NY",9 hours ago,"Our Client, a US human resources software company, is seeking a Security Engineer . Location: New York, NY Position Type:",https://www.dice.com/jobs/detail/Security-Engineer-Mitchell-Martin%2C-Inc.-New-York-NY-10007/mitchmar1/124551
Lead Data Scientist,CSI Tech Inc.,"Parsippany, NJ",9 hours ago,"Title: Lead Data Scientist Location: Parsippany,NJ Duration: 12mo + Contract Job Summary: The Data Scientist will be working in the",https://www.dice.com/jobs/detail/Lead-Data-Scientist-CSI-Tech-Inc.-Parsippany-NJ-07097/10113246/44509
"EDP Design & Controls Architect,...",MUFG,"Jersey City, NJ",4 days ago,"Do you want your voice heard and your actions to count? Discover your opportunity with Mitsubishi UFJ Financial Group (MUFG),",https://www.dice.com/jobs/detail/EDP-Design-%26-Controls-Architect%2C-Vice-President-MUFG-Jersey-City-NJ-07097/rippblok/10031626%26%2345WD
Enterprise Data Quality & Controls...,MUFG,"Jersey City, NJ",4 days ago,"Do you want your voice heard and your actions to count? Discover your opportunity with Mitsubishi UFJ Financial Group (MUFG),",https://www.dice.com/jobs/detail/Enterprise-Data-Quality-%26-Controls-Engineer%2C-Assistant-Vice-President-MUFG-Jersey-City-NJ-07097/rippblok/10031627%26%2345WD
Computer Vision Software Engineer,Robert Half Technology,"Teaneck, NJ",9 hours ago,"Description Major Duties/Responsibilities: Software and algorithm development using 3D computer vision, image processing, machine...",https://www.dice.com/jobs/detail/Computer-Vision-Software-Engineer-Robert-Half-Technology-Teaneck-NJ-07666/rhalfint/02710%26%23450011196847
Java Application Developer (NOSQL...,BlackRock,"New York, NY",31 minutes ago,Description About this role We're looking for the brightest engineering minds to solve the world's most complex financial challenges....,https://www.dice.com/jobs/detail/Java-Application-Developer-%28NOSQL-%26%2347J2EE-%26%2347-Spring-%26%2347-JavaScript-%26%2347-HTML%29-BlackRock-New-York-NY-10055/appblok/5221_R190763
Senior DevOps Engineer,BlackRock,"New York, NY",31 minutes ago,"Description About this role Team Overview: Data is at the core of the Aladdin platform, and increasingly, our ability to",https://www.dice.com/jobs/detail/Senior-DevOps-Engineer-BlackRock-New-York-NY-10055/appblok/5221_R190927
Senior Machine Learning Engineer,ADP,"New York, NY",15 minutes ago,Senior Machine Learning Engineer Summary We are looking for an incredibly bright Senior Machine Learning Engineer to join our growing,https://www.dice.com/jobs/detail/Senior-Machine-Learning-Engineer-ADP-New-York-NY-10261/appblok/6170_10475479
Software Development Engineer -...,Freddie Mac,"New York, NY",30 minutes ago,Are you first and foremost a Web developer using Java? Do you excel in test automation (especially Selenium) in an,https://www.dice.com/jobs/detail/Software-Development-Engineer-%26%2345-Investments-%26-Capital-Markets-Freddie-Mac-New-York-NY-10168/appblok/1067_12580BR
Cloud Data Engineer,Humana,"Stamford, CT",13 minutes ago,Description The Cloud Data Engineer at Edge will have the chance to influence decisions of a brand new organization. We,https://www.dice.com/jobs/detail/Cloud-Data-Engineer-Humana-Stamford-CT-06925/appblok/6385_218108
Lead Infrastructure Engineer,ADP,"Roseland, NJ",3 days ago,Design Engineer IV//Sr. Storage Administrator -- VMAX /Cisco MDS/Python QUALIFICATIONS REQUIRED: 10+ years of experience in IT...,https://www.dice.com/jobs/detail/Lead-Infrastructure-Engineer-ADP-Roseland-NJ-07068/appblok/6170_10545571
Sr Infrastructure Engineer,ADP,"New York, NY",12 minutes ago,"What is WorkMarket? WorkMarket, an ADP company, provides a cloud-based Freelance Management System (FMS) that is used by today's...",https://www.dice.com/jobs/detail/Sr-Infrastructure-Engineer-ADP-New-York-NY-10261/appblok/6170_10492417
IT Trading Developer,Genesis10,"New York, NY",1 day ago,Genesis10 is seeking an IT Trading Developer for a direct hire position with a financial services client located in New,https://www.dice.com/jobs/detail/IT-Trading-Developer-Genesis10-New-York-NY-10001/gentx001/19%26%234508658
Director of Cyber Security...,ADP,"Roseland, NJ",14 minutes ago,Director Cyber Security Engineering Unlock Your Career Potential: Global Security Organization at ADP. Do you have a passion for going,https://www.dice.com/jobs/detail/Director-of-Cyber-Security-Engineering-ADP-Roseland-NJ-07068/appblok/6170_10465102
Design Engineer IV-6B254H,ADP,"Roseland, NJ",12 minutes ago,"POSITION SUMMARY (Design Engineer IV) Design Engineer IV is a role that relentlessly engineers, simplifies, and automates solutions...",https://www.dice.com/jobs/detail/Design-Engineer-IV%26%23456B254H-ADP-Roseland-NJ-07068/appblok/6170_10515789
Dev Ops,"CGI Group, Inc.","New York, NY",33 minutes ago,Meet our professionals CGI: An employer of choice Position Description: The Primary activities for this Dev OPS positon is to,https://www.dice.com/jobs/detail/Dev-Ops-CGI-Group%2C-Inc.-New-York-NY-10007/appblok/2185_J1219%26%23450953
QA Test Engineer w/ Automation,Genesis10,"New York, NY",1 day ago,Genesis10 is seeking a QA Test Engineer w/ Automation for a direct hire position with a financial services client located,https://www.dice.com/jobs/detail/QA-Test-Engineer-w%26%2347-Automation-Genesis10-New-York-NY-10001/gentx001/19%26%234508496
Sr. Lead Release Engineer,Aegistech Inc.,"New York, NY",1 day ago,"Job Description: The Release Engineering team is responsible for engineering automation solutions for application, database code...",https://www.dice.com/jobs/detail/Sr.-Lead-Release-Engineer-Aegistech-Inc.-New-York-NY-10001/aegisoft/17496
DEVOPS ENGINEER - BUSINESS...,"RCM Technologies, Inc","Parsippany, NJ",1 day ago,Job Description Our client is a major Pharmaceutical company looking to bring aboard talent. DEVOPS ENGINEER - BUSINESS AUTOMATION...,https://www.dice.com/jobs/detail/DEVOPS-ENGINEER-%26%2345-BUSINESS-AUTOMATION-SPECIALIST-RCM-Technologies%2C-Inc-Parsippany-NJ-07054/cxrcmfa/19%26%234500994
DATA ENGINEER - SALES AND...,"RCM Technologies, Inc","Parsippany, NJ",1 day ago,Job Description Our client is a major Pharmaceutical company looking to bring aboard talent. This position for a Data Engineer,https://www.dice.com/jobs/detail/DATA-ENGINEER-%26%2345-SALES-AND-MARKETING-DATA-SPECIALIST-RCM-Technologies%2C-Inc-Parsippany-NJ-07054/cxrcmfa/19%26%234500990
Oracle PL/SQL Software Developer,Leidos,"New York, NY",13 minutes ago,Description Job Description: The Defense Group at Leidos has an opening for an Oracle PL/SQL Software Developer to work in,https://www.dice.com/jobs/detail/Oracle-PL%26%2347SQL-Software-Developer-Leidos-New-York-NY-10036/appblok/7021_R%26%234500023181%26%2345OTHLOC%26%2345PL%26%23452D1993
Oracle Application Data Modeler /...,Leidos,"New York, NY",13 minutes ago,Description Job Description: The Defense Group at Leidos has an opening for an Oracle Application Data Modeler/Software Developer open...,https://www.dice.com/jobs/detail/Oracle-Application-Data-Modeler-%26%2347-Software-Developer-Leidos-New-York-NY-10036/appblok/7021_R%26%234500020208%26%2345OTHLOC%26%2345PL%26%23452D1993
Technical Manager (Real-Time...,"ConsultNet, LLC","New York, NY",1 day ago,"Technical Manager (Real-Time Messaging Trading Platform) Location: New York, NY Start Date: Nov 18, 2019 Apply Now Sign Up For",https://www.dice.com/jobs/detail/Technical-Manager-%28Real%26%2345Time-Messaging-Trading-Platform%29-ConsultNet%2C-LLC-New-York-NY-10001/cxcnetut/19%26%234502330
Tableau Administrator,Useready,"New York, NY",moments ago,Create and manage Tableau Server Sites. Performance tuning using tools from Tableau and third parties. Establish and manage...,https://www.dice.com/jobs/detail/Tableau-Administrator-Useready-New-York-NY-10008/designnj1/BBBH16564%26%2345221
"Director of Data Science, Analytics",Harvey Nash Inc.,"New York, NY",1 day ago,Management Responsibilities Meet with business stakeholders to flush out use cases and key requirements Collaborate with data &...,https://www.dice.com/jobs/detail/Director-of-Data-Science%2C-Analytics-Harvey-Nash-Inc.-New-York-NY-10022/esi/1307%26%23451
Reliability Engineer (200-300K+),Gambit Technologies Inc,"New York, NY",1 day ago,Summary: A top quant hedge fund is looking for an Infrastructure Engineer/SRE to join their Production Engineering division to help,https://www.dice.com/jobs/detail/Reliability-Engineer-%28200%26%2345300K%2B%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/EH243440514
Full-stack JavaScript Engineer -...,Gambit Technologies Inc,"New York, NY",1 day ago,Full-stack JavaScript Engineer - Tech Driven Hedge Fund (150K+) Full-stack JavaScript Engineer is needed to join specialized team at...,https://www.dice.com/jobs/detail/Full%26%2345stack-JavaScript-Engineer-%26%2345-Tech-Driven-Hedge-Fund-%28150K%2B%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/MF112242420
Principal Performance Test Engineer,ADP,"Parsippany, NJ",4 days ago,ADP's DataCloud is searching for a senior and hands-on Performance Test Engineer to join our high-performance Application Development...,https://www.dice.com/jobs/detail/Principal-Performance-Test-Engineer-ADP-Parsippany-NJ-07054/appblok/6170_10440983
Design Engineer IV-6B254H,ADP,"Roseland, NJ",11 minutes ago,"POSITION SUMMARY (Design Engineer IV) Design Engineer IV is a role that relentlessly engineers, simplifies, and automates solutions...",https://www.dice.com/jobs/detail/Design-Engineer-IV%26%23456B254H-ADP-Roseland-NJ-07068/appblok/6170_10515790
Senior Cloud Architect,Gambit Technologies Inc,"New York, NY",1 day ago,Summary One of the most successful and tech-driven hedge funds in the world is seeking a senior Windows platform architect,https://www.dice.com/jobs/detail/Senior-Cloud-Architect-Gambit-Technologies-Inc-New-York-NY-10001/10116662/AC5033951120
Systems Engineer (150K+),Gambit Technologies Inc,"New York, NY",1 day ago,Summary: A globally recognized quantitative investment firm based in the heart of New York City is looking for passionate...,https://www.dice.com/jobs/detail/Systems-Engineer-%28150K%2B%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/EH69794510
Data Engineer (PySpark),Harvey Nash Inc.,"Yonkers, NY",1 day ago,"Qualifications Include Master's degree in Computer Science or related fields with three years of relevant experience, or Bachelor's...",https://www.dice.com/jobs/detail/Data-Engineer-%28PySpark%29-Harvey-Nash-Inc.-Yonkers-NY-10703/esi/1494%26%23451
Junior Azure Cloud/ Linux Engineer,Harvey Nash Inc.,"New York, NY",1 day ago,"In this role, you will: Manage and secure Linux-based cloud systems and networks at scale. Work with tools to automate",https://www.dice.com/jobs/detail/Junior-Azure-Cloud%26%2347-Linux-Engineer-Harvey-Nash-Inc.-New-York-NY-10014/esi/1495%26%23451
Engineering Manager / Team Lead -...,Gambit Technologies Inc,"New York, NY",1 day ago,Summary: An established NYC startup that is leveraging open source technologies and taking a data driven approach to humanizing...,https://www.dice.com/jobs/detail/Engineering-Manager-%26%2347-Team-Lead-%26%2345-Tech-Startup-%28200K%2B%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/MF71617745
Senior Software Engineer (Big Data),Harvey Nash Inc.,"Yonkers, NY",1 day ago,"Key Responsibilities: Design, develop, implement, and test software modules and other technology components for consumerreports.org...",https://www.dice.com/jobs/detail/Senior-Software-Engineer-%28Big-Data%29-Harvey-Nash-Inc.-Yonkers-NY-10703/esi/1405%26%23451
Sytems Engineer/Support,"ConsultNet, LLC","New York, NY",1 day ago,"Sytems Engineer/Support Location: New York, NY Start Date: Oct 29, 2019 Apply Now Sign Up For Job Alerts Email Job",https://www.dice.com/jobs/detail/Sytems-Engineer%26%2347Support-ConsultNet%2C-LLC-New-York-NY-10001/cxcnetut/19%26%234502176
Reliability/Devops Engineer...,Gambit Technologies Inc,"New York, NY",1 day ago,Reliability/Devops Engineer (150-250k) A tech focused hedge fund in NYC is looking to bring on new reliability engineers responsible...,https://www.dice.com/jobs/detail/Reliability%26%2347Devops-Engineer-%28150%26%2345250k%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/JP279953625
"Senior Manager, IT - US Audit",Genesis10,"New York, NY",1 day ago,"Genesis10 is seeking a Senior Manager, IT - US Audit for a direct hire position with a financial services client",https://www.dice.com/jobs/detail/Senior-Manager%2C-IT-%26%2345-US-Audit-Genesis10-New-York-NY-10001/gentx001/19%26%234508852
Devops Engineer (150-250k),Gambit Technologies Inc,"New York, NY",1 day ago,Devops Engineer (150-250k) SUMMARY: Quant hedge fund is looking for a talented DevOps Engineer that will be responsible for Continuous,https://www.dice.com/jobs/detail/Devops-Engineer-%28150%26%2345250k%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/JS758584222
System/Desktop Support Engineer...,Gambit Technologies Inc,"New York, NY",1 day ago,System/Desktop Support Engineer (100k+) Summary: A tech focused hedge fund in NYC is looking to add a desktop support engineer,https://www.dice.com/jobs/detail/System%26%2347Desktop-Support-Engineer-%28100k%2B%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/JS4747586227
Sr. JavaScript Developer,Gambit Technologies Inc,"New York, NY",1 day ago,Sr. JavaScript Developer - $200K+ A world-leading New York software company is looking for a Senior front-end JavaScript developer to,https://www.dice.com/jobs/detail/Sr.-JavaScript-Developer-Gambit-Technologies-Inc-New-York-NY-10001/10116662/MF88344330
Junior System Reliability Engineer,Gambit Technologies Inc,"New York, NY",1 day ago,"Junior System Reliability Engineer (New York or Connecticut, up to $140K) Summary: Elite technology focused hedge fund is looking for",https://www.dice.com/jobs/detail/Junior-System-Reliability-Engineer-Gambit-Technologies-Inc-New-York-NY-10001/10116662/JP463518524
